日時,測定開始からの時間,電源電流,電源電圧,電源電力,回転数,モータートルク,モータ相間電圧(Vm),モータ線電流(Im),インバータ出力電力(P-Out),インバータ効率,力率進角(φ),力率,電流進角(α)
,秒,A,V,W,RPM,Nm,V,A,W,%,deg,%,deg
2025/12/5 13:58,46.5,0.7,14.9,10,1008,0.016,5,0.9,8,74,9.3,99,0
2025/12/5 13:58,46.6,0.7,14.9,10,1009,0.016,5,0.9,8,74,9.4,99,0
2025/12/5 13:58,46.7,0.7,14.9,10,1011,0.017,5,0.9,8,74,9.4,99,-0.1
2025/12/5 13:58,46.8,0.7,14.9,10,1007,0.017,5,0.9,8,74,9.4,99,-0.1
2025/12/5 13:58,46.9,0.7,14.9,10,1008,0.017,5,0.9,8,74,9.3,99,-0.1
2025/12/5 13:58,47,0.7,14.9,10,1009,0.017,5,0.9,8,74,9.3,99,-0.2
2025/12/5 13:58,47.1,0.8,14.9,12,1008,0.018,5,0.9,8,64,9.6,99,-0.1
2025/12/5 13:58,47.2,0.7,14.9,10,1010,0.018,5,0.9,8,74,9.5,99,0.2
2025/12/5 13:58,47.3,0.8,14.9,12,1008,0.018,5,0.9,8,64,9.6,99,0.6
2025/12/5 13:58,47.4,0.8,14.9,12,1009,0.019,5,0.9,8,64,9.8,99,0.6
2025/12/5 13:58,47.5,0.8,14.9,12,1009,0.019,5,1,9,72,9.4,99,0.2
2025/12/5 13:58,47.6,0.8,14.9,12,1010,0.019,5,0.9,8,64,9.7,99,0.4
2025/12/5 13:58,47.7,0.8,14.9,12,1009,0.019,5,0.9,8,64,9.9,99,0.4
2025/12/5 13:58,47.8,0.8,14.9,12,1008,0.019,5,0.9,8,65,9.4,99,0
2025/12/5 13:58,47.9,0.8,14.9,12,1009,0.019,5,1,9,72,9.4,99,0
2025/12/5 13:58,48,0.8,14.9,12,1008,0.02,5,1,9,72,9.6,99,0
2025/12/5 13:58,48.1,0.8,14.9,12,1010,0.02,5,1,9,72,9.6,99,0
2025/12/5 13:58,48.2,0.8,14.9,12,1009,0.02,5,1,9,72,9.5,99,0
2025/12/5 13:58,48.3,0.8,14.9,12,1009,0.021,5,1,9,72,9.5,99,0
2025/12/5 13:58,48.4,0.8,14.9,12,1010,0.021,5,1,9,72,9.7,99,0
2025/12/5 13:58,48.5,0.8,14.9,12,1010,0.021,5,1,9,72,9.6,99,0
2025/12/5 13:58,48.6,0.8,14.9,12,1009,0.021,5,1,9,72,9.5,99,0.6
2025/12/5 13:58,48.7,0.8,14.9,12,1008,0.021,5,1,9,72,9.7,99,0.9
2025/12/5 13:58,48.8,0.8,14.9,12,1010,0.022,5,1,9,72,9.5,99,0.6
2025/12/5 13:58,48.9,0.8,14.9,12,1009,0.022,5,1,9,72,9.4,99,0.5
2025/12/5 13:58,49,0.8,14.9,12,1010,0.022,5,1,9,72,9.5,99,0.4
2025/12/5 13:58,49.1,0.8,14.9,12,1007,0.022,5,1,9,72,9.7,99,0.4
2025/12/5 13:58,49.2,0.8,14.9,12,1009,0.023,5,1,9,72,9.5,99,0.3
2025/12/5 13:58,49.3,0.8,14.9,12,1008,0.023,5,1,9,72,9.5,99,0.2
2025/12/5 13:58,49.4,0.8,14.9,12,1008,0.023,5,1,9,72,9.6,99,0.1
2025/12/5 13:58,49.5,0.8,14.9,12,1011,0.024,5,1,9,72,9.5,99,0.2
2025/12/5 13:58,49.6,0.8,14.9,12,1007,0.024,5,1,9,72,9.5,99,0.1
2025/12/5 13:58,49.7,0.8,14.9,12,1009,0.024,5,1,9,72,9.6,99,0
2025/12/5 13:58,49.8,0.8,14.9,12,1008,0.024,5,1,9,72,9.5,99,0
2025/12/5 13:58,49.9,0.8,14.9,12,1007,0.025,5,1,9,72,9.2,99,0.7
2025/12/5 13:58,50,0.8,14.9,12,1014,0.025,5,1,9,72,9.3,99,0.6
2025/12/5 13:58,50.1,0.8,14.9,12,1006,0.026,5,1,9,72,9.5,99,0.5
2025/12/5 13:58,50.2,0.8,14.9,12,1008,0.026,5,1,9,72,9.4,99,0.5
2025/12/5 13:58,50.3,0.8,14.9,12,1009,0.026,5,1,9,72,9.7,99,0.5
2025/12/5 13:58,50.4,0.8,14.9,12,1009,0.026,5,1,9,72,9.6,99,0.4
2025/12/5 13:58,50.5,0.8,14.9,12,1012,0.027,5,1,9,72,9.4,99,0.2
2025/12/5 13:58,50.6,0.8,14.9,12,1006,0.027,5,1,9,72,9.6,99,0.2
2025/12/5 13:58,50.7,0.8,14.9,12,1009,0.027,5,1,9,72,9.8,99,0.3
2025/12/5 13:58,50.8,0.8,14.9,12,1008,0.027,5,1.1,9,79,9.6,99,0.2
2025/12/5 13:58,50.9,0.8,14.9,12,1009,0.028,5,1.1,9,79,9.7,99,0.2
2025/12/5 13:58,51,0.8,14.9,12,1010,0.028,5,1,9,72,9.8,99,0.2
2025/12/5 13:58,51.1,0.9,14.9,13,1007,0.029,5,1.1,9,70,9.5,99,0.1
2025/12/5 13:58,51.2,0.9,14.9,13,1006,0.029,5,1.1,9,70,9.5,99,0.6
2025/12/5 13:58,51.3,0.9,14.9,13,1009,0.029,5,1.1,9,70,10,98,0.9
2025/12/5 13:58,51.4,0.9,14.9,13,1009,0.029,5,1.1,9,70,9.7,99,0.6
2025/12/5 13:58,51.5,0.9,14.9,13,1008,0.03,5,1.1,9,70,9.5,99,0.4
2025/12/5 13:58,51.6,0.9,14.9,13,1008,0.03,5,1.1,9,70,9.3,99,0.1
2025/12/5 13:58,51.7,0.9,14.9,13,1008,0.03,5,1.1,9,70,9.7,99,0.2
2025/12/5 13:58,51.8,0.9,14.9,13,1008,0.031,5,1.1,9,70,9.4,99,0.1
2025/12/5 13:58,51.9,0.9,14.9,13,1008,0.031,5,1.1,9,70,9.2,99,0
2025/12/5 13:58,52,0.9,14.9,13,1009,0.031,5,1.1,9,70,9.4,99,0
2025/12/5 13:58,52.1,0.9,14.9,13,1008,0.032,5,1.1,9,70,9.5,99,0
2025/12/5 13:58,52.2,0.9,14.9,13,1009,0.032,5,1.1,9,70,9.1,99,0
2025/12/5 13:58,52.3,0.9,14.9,13,1010,0.033,5,1.1,9,70,9.4,99,0
2025/12/5 13:58,52.4,0.9,14.9,13,1007,0.033,5,1.1,9,70,9.6,99,0
2025/12/5 13:58,52.5,0.9,14.9,13,1008,0.033,5,1.1,9,70,9.4,99,0
2025/12/5 13:58,52.6,0.9,14.9,13,1007,0.034,5,1.1,9,70,9.5,99,1.3
2025/12/5 13:58,52.7,0.9,14.9,13,1010,0.034,5,1.1,9,70,9.8,99,1.5
2025/12/5 13:58,52.8,0.9,14.9,13,1014,0.034,5,1.1,9,70,9.7,99,1.3
2025/12/5 13:58,52.9,0.9,14.9,13,1007,0.035,5,1.1,9,70,9.5,99,1
2025/12/5 13:58,53,0.9,14.9,13,1009,0.035,5,1.1,9,70,9.6,99,1
2025/12/5 13:58,53.1,0.9,14.9,13,1008,0.035,5,1.2,10,76,9.6,99,0.6
2025/12/5 13:58,53.2,0.9,14.9,13,1010,0.036,5,1.2,10,76,9.3,99,0.4
2025/12/5 13:58,53.3,0.9,14.9,13,1010,0.036,5,1.1,9,70,9.4,99,0.4
2025/12/5 13:58,53.4,0.9,14.9,13,1007,0.036,5,1.1,9,70,9.6,99,0.2
2025/12/5 13:58,53.5,0.9,14.9,13,1008,0.036,5,1.2,10,76,9.5,99,0.2
2025/12/5 13:58,53.6,0.9,14.9,13,1008,0.037,5,1.2,10,76,9.3,99,0.2
2025/12/5 13:58,53.7,0.9,14.9,13,1009,0.037,5,1.2,10,76,9.5,99,0.1
2025/12/5 13:58,53.8,0.9,14.9,13,1008,0.037,5,1.2,10,76,9.4,99,0
2025/12/5 13:58,53.9,0.9,14.9,13,1009,0.038,5,1.2,10,76,9.2,99,0.6
2025/12/5 13:58,54,1,14.9,15,1008,0.039,5,1.2,10,69,9.3,99,0.8
2025/12/5 13:58,54.1,1,14.9,15,1010,0.039,5,1.2,10,69,9.5,99,0.8
2025/12/5 13:58,54.2,1,14.9,15,1009,0.04,5,1.2,10,69,9.3,99,0.5
2025/12/5 13:58,54.3,1,14.9,15,1008,0.04,5,1.2,10,69,9.2,99,0.4
2025/12/5 13:58,54.4,1,14.9,15,1010,0.04,5,1.2,10,69,9.2,99,0.2
2025/12/5 13:58,54.5,1,14.9,15,1009,0.04,5,1.2,10,69,9.5,99,0.3
2025/12/5 13:58,54.6,1,14.9,15,1012,0.04,5,1.2,10,69,9.4,99,0.3
2025/12/5 13:58,54.7,1,14.9,15,1006,0.041,5,1.2,10,69,9.2,99,0.1
2025/12/5 13:58,54.8,1,14.9,15,1008,0.041,5.1,1.2,10,70,9.4,99,0.2
2025/12/5 13:58,54.9,1,14.9,15,1008,0.042,5,1.2,10,69,9.7,99,0.3
2025/12/5 13:58,55,1,14.9,15,1009,0.042,5,1.2,10,69,9.4,99,0.2
2025/12/5 13:58,55.1,1,14.9,15,1010,0.043,5,1.2,10,69,9.3,99,0.1
2025/12/5 13:58,55.2,1,14.9,15,1007,0.043,5,1.2,10,69,9.5,99,0.1
2025/12/5 13:58,55.3,1,14.9,15,1009,0.044,5,1.2,10,69,9.7,99,0.6
2025/12/5 13:58,55.4,1,14.9,15,1007,0.044,5,1.3,11,75,9.4,99,0.9
2025/12/5 13:58,55.5,1,14.9,15,1010,0.044,5.1,1.3,11,76,9.5,99,1.1
2025/12/5 13:58,55.6,1,14.9,15,1008,0.044,5,1.3,11,74,9.7,99,1
2025/12/5 13:58,55.7,1,14.9,15,1008,0.045,5,1.3,11,75,9.4,99,0.6
2025/12/5 13:58,55.8,1,14.9,15,1008,0.046,5.1,1.3,11,76,9.5,99,0.7
2025/12/5 13:58,55.9,1,14.9,15,1010,0.046,5.1,1.3,11,76,9.6,99,0.6
2025/12/5 13:58,56,1,14.9,15,1007,0.047,5,1.3,11,75,9.6,99,0.5
2025/12/5 13:58,56.1,1,14.9,15,1009,0.047,5,1.3,11,75,9.5,99,0.5
2025/12/5 13:58,56.2,1.1,14.9,16,1008,0.048,5.1,1.3,11,69,9.3,99,0.3
2025/12/5 13:58,56.3,1.1,14.9,16,1009,0.048,5.1,1.3,11,69,9.5,99,0.3
2025/12/5 13:58,56.4,1.1,14.9,16,1008,0.048,5,1.3,11,68,9.5,99,0.2
2025/12/5 13:58,56.5,1.1,14.9,16,1008,0.049,5,1.3,11,68,9.2,99,0.1
2025/12/5 13:58,56.6,1.1,14.9,16,1008,0.049,5.1,1.3,11,69,9.3,99,0.1
2025/12/5 13:58,56.7,1.1,14.9,16,1007,0.049,5,1.3,11,68,9.4,99,0
2025/12/5 13:58,56.8,1.1,14.9,16,1008,0.05,5,1.3,11,68,9.3,99,0.3
2025/12/5 13:58,56.9,1.1,14.9,16,1006,0.05,5,1.3,11,68,9.2,99,0.9
2025/12/5 13:58,57,1.1,14.9,16,1009,0.051,5.1,1.3,11,69,9.3,99,0.7
2025/12/5 13:58,57.1,1.1,14.9,16,1010,0.051,5,1.3,11,68,9.4,99,0.7
2025/12/5 13:58,57.2,1.1,14.9,16,1009,0.052,5,1.4,12,73,9.2,99,0.5
2025/12/5 13:58,57.3,1.1,14.9,16,1007,0.052,5.1,1.4,12,74,9.3,99,0.5
2025/12/5 13:58,57.4,1.1,14.9,16,1009,0.052,5.1,1.4,12,74,9.4,99,0.4
2025/12/5 13:58,57.5,1.1,14.9,16,1009,0.053,5,1.4,12,73,9.2,99,0.3
2025/12/5 13:58,57.6,1.1,14.9,16,1010,0.053,5.1,1.4,12,74,9.3,99,0.3
2025/12/5 13:58,57.7,1.1,14.9,16,1011,0.054,5.1,1.4,12,74,9.5,99,0.3
2025/12/5 13:58,57.8,1.1,14.9,16,1006,0.054,5,1.4,12,73,9.3,99,0.3
2025/12/5 13:58,57.9,1.1,14.9,16,1007,0.054,5,1.4,12,73,9.2,99,0.2
2025/12/5 13:58,58,1.1,14.9,16,1008,0.055,5.1,1.4,12,74,9.3,99,0.2
2025/12/5 13:58,58.1,1.1,14.9,16,1008,0.056,5,1.4,12,73,9.2,99,0
2025/12/5 13:58,58.2,1.1,14.9,16,1009,0.056,5,1.4,12,73,9.1,99,0.6
2025/12/5 13:58,58.3,1.1,14.9,16,1006,0.057,5.1,1.4,12,75,9.1,99,0.7
2025/12/5 13:58,58.4,1.1,14.9,16,1007,0.057,5.1,1.4,12,75,9,99,1.2
2025/12/5 13:58,58.5,1.1,14.9,16,1012,0.058,5,1.4,12,73,9.3,99,1
2025/12/5 13:58,58.6,1.2,14.9,18,1009,0.058,5.1,1.4,12,68,9.1,99,0.8
2025/12/5 13:58,58.7,1.2,14.9,18,1007,0.058,5.1,1.4,12,68,9.3,99,0.7
2025/12/5 13:58,58.8,1.2,14.9,18,1008,0.058,5,1.4,12,67,9.4,99,0.5
2025/12/5 13:58,58.9,1.2,14.9,18,1007,0.059,5,1.4,12,67,9.3,99,0.5
2025/12/5 13:58,59,1.2,14.9,18,1006,0.059,5.1,1.5,13,73,9.1,99,0.3
2025/12/5 13:58,59.1,1.2,14.9,18,1007,0.06,5.1,1.5,13,73,9.4,99,0.4
2025/12/5 13:58,59.2,1.2,14.9,18,1008,0.061,5.1,1.5,13,73,9.4,99,0.3
2025/12/5 13:58,59.3,1.2,14.9,18,1008,0.062,5.1,1.5,13,73,9.2,99,0.4
2025/12/5 13:58,59.4,1.2,14.9,18,1009,0.062,5.1,1.5,13,73,9.5,99,0.4
2025/12/5 13:58,59.5,1.2,14.9,18,1010,0.063,5.1,1.5,13,73,9.5,99,0.3
2025/12/5 13:58,59.6,1.2,14.9,18,1008,0.063,5.1,1.5,13,73,9.2,99,0.3
2025/12/5 13:58,59.7,1.2,14.9,18,1008,0.063,5.1,1.5,13,73,9.2,99,0.4
2025/12/5 13:58,59.8,1.2,14.9,18,1008,0.064,5.1,1.5,13,73,9.2,99,0.1
2025/12/5 13:58,59.9,1.2,14.9,18,1008,0.065,5.1,1.5,13,73,9.3,99,0.3
2025/12/5 13:58,60,1.2,14.9,18,1011,0.066,5.1,1.6,14,78,9.2,99,0.3
2025/12/5 13:58,60.1,1.2,14.9,18,1007,0.066,5.1,1.6,14,78,9.2,99,0.1
2025/12/5 13:58,60.2,1.2,14.9,18,1009,0.067,5.1,1.5,13,73,9.4,99,0.2
2025/12/5 13:58,60.3,1.3,14.9,19,1008,0.067,5.1,1.6,14,72,9.1,99,0.2
2025/12/5 13:58,60.4,1.3,14.9,19,1008,0.068,5.1,1.6,14,72,9.1,99,0
2025/12/5 13:58,60.5,1.3,14.9,19,1010,0.068,5.1,1.6,14,72,9.2,99,0
2025/12/5 13:58,60.6,1.3,14.9,19,1008,0.069,5.1,1.6,14,72,9.1,99,0
2025/12/5 13:58,60.7,1.3,14.9,19,1010,0.069,5.1,1.6,14,72,9,99,0
2025/12/5 13:58,60.8,1.3,14.9,19,1008,0.07,5.1,1.6,14,72,9.2,99,0
2025/12/5 13:58,60.9,1.3,14.9,19,1008,0.071,5.1,1.6,14,72,9.2,99,0.6
2025/12/5 13:58,61,1.3,14.9,19,1009,0.071,5.1,1.6,14,72,9.1,99,0.6
2025/12/5 13:58,61.1,1.3,14.9,19,1004,0.072,5.1,1.6,14,72,9.1,99,0.8
2025/12/5 13:58,61.2,1.3,14.9,19,1008,0.073,5.1,1.6,14,72,9.2,99,0.6
2025/12/5 13:58,61.3,1.3,14.9,19,1008,0.073,5.1,1.6,14,72,9.1,99,0.5
2025/12/5 13:58,61.4,1.3,14.9,19,1007,0.074,5.1,1.6,14,72,8.9,99,0.4
2025/12/5 13:58,61.5,1.3,14.9,19,1008,0.074,5.1,1.6,14,72,9,99,0.3
2025/12/5 13:58,61.6,1.3,14.9,19,1007,0.075,5.1,1.6,14,72,9.1,99,0.2
2025/12/5 13:58,61.7,1.3,14.9,19,1008,0.075,5.1,1.6,14,72,8.9,99,0.2
2025/12/5 13:58,61.8,1.3,14.9,19,1009,0.076,5.1,1.7,15,77,8.9,99,0.1
2025/12/5 13:58,61.9,1.4,14.9,21,1007,0.077,5.1,1.7,15,71,9.2,99,0.2
2025/12/5 13:58,62,1.4,14.9,21,1008,0.077,5.1,1.7,15,71,9.1,99,0.1
2025/12/5 13:58,62.1,1.4,14.9,21,1008,0.078,5.1,1.7,15,71,8.9,99,0.1
2025/12/5 13:58,62.2,1.4,14.9,21,1008,0.079,5.1,1.7,15,71,9.1,99,0
2025/12/5 13:58,62.3,1.4,14.9,21,1011,0.08,5.1,1.7,15,71,9.1,99,0
2025/12/5 13:58,62.4,1.4,14.9,21,1004,0.08,5.1,1.7,15,71,8.7,99,0.8
2025/12/5 13:58,62.5,1.4,14.9,21,1011,0.08,5.1,1.7,15,71,8.8,99,1.1
2025/12/5 13:58,62.6,1.4,14.9,21,1010,0.081,5.1,1.7,15,71,8.9,99,0.8
2025/12/5 13:58,62.7,1.4,14.9,21,1009,0.081,5.1,1.7,15,71,8.8,99,0.6
2025/12/5 13:58,62.8,1.4,14.9,21,1009,0.082,5.1,1.7,15,71,8.8,99,0.6
2025/12/5 13:58,62.9,1.4,14.9,21,1007,0.083,5.1,1.7,15,71,9,99,0.5
2025/12/5 13:58,63,1.4,14.9,21,1007,0.083,5.1,1.7,15,71,9.1,99,0.5
2025/12/5 13:58,63.1,1.4,14.9,21,1008,0.084,5.1,1.8,16,75,8.9,99,0.5
2025/12/5 13:58,63.2,1.4,14.9,21,1007,0.085,5.1,1.8,16,75,8.8,99,0.3
2025/12/5 13:58,63.3,1.4,14.9,21,1007,0.085,5.1,1.8,16,75,9,99,0.3
2025/12/5 13:58,63.4,1.4,14.9,21,1008,0.086,5.1,1.8,16,75,9.1,99,0.2
2025/12/5 13:58,63.5,1.5,14.9,22,1008,0.086,5.1,1.8,16,70,8.9,99,0.2
2025/12/5 13:58,63.6,1.5,14.9,22,1009,0.086,5.1,1.8,16,70,8.9,99,0.2
2025/12/5 13:58,63.7,1.5,14.9,22,1006,0.087,5.1,1.8,16,70,9.1,99,0.2
2025/12/5 13:58,63.8,1.5,14.9,22,1007,0.088,5.1,1.8,16,70,9,99,0.5
2025/12/5 13:58,63.9,1.5,14.9,22,1009,0.089,5.1,1.8,16,70,8.9,99,1.1
2025/12/5 13:58,64,1.5,14.9,22,1008,0.09,5.1,1.8,16,70,9.1,99,0.8
2025/12/5 13:58,64.1,1.5,14.9,22,1009,0.09,5.1,1.8,16,70,9,99,0.7
2025/12/5 13:58,64.2,1.5,14.9,22,1006,0.091,5.1,1.9,17,74,8.7,99,0.5
2025/12/5 13:58,64.3,1.5,14.9,22,1008,0.091,5.1,1.8,16,70,8.9,99,0.4
2025/12/5 13:58,64.4,1.5,14.9,22,1007,0.092,5.1,1.9,17,74,8.9,99,0.3
2025/12/5 13:58,64.5,1.5,14.9,22,1008,0.093,5.1,1.9,17,74,8.9,99,0.3
2025/12/5 13:58,64.6,1.5,14.9,22,1009,0.093,5.1,1.9,17,74,8.7,99,0.1
2025/12/5 13:58,64.7,1.5,14.9,22,1007,0.094,5.1,1.9,17,74,8.9,99,0.1
2025/12/5 13:58,64.8,1.5,14.9,22,1008,0.095,5.1,1.9,17,74,8.8,99,0
2025/12/5 13:58,64.9,1.6,14.9,24,1010,0.096,5.1,1.9,17,70,8.6,99,0
2025/12/5 13:58,65,1.6,14.9,24,1008,0.097,5.1,1.9,17,70,8.9,99,0
2025/12/5 13:58,65.1,1.6,14.9,24,1008,0.097,5.1,1.9,17,70,8.8,99,0
2025/12/5 13:58,65.2,1.6,14.9,24,1008,0.098,5.1,1.9,17,70,8.6,99,0.5
2025/12/5 13:58,65.3,1.6,14.9,24,1007,0.098,5.1,1.9,17,70,8.7,99,1
2025/12/5 13:58,65.4,1.6,14.9,24,1010,0.099,5.1,1.9,17,70,8.8,99,0.9
2025/12/5 13:58,65.5,1.6,14.9,24,1008,0.1,5.1,1.9,17,70,8.7,99,0.7
2025/12/5 13:58,65.6,1.6,14.9,24,1009,0.1,5.1,2,17,73,8.8,99,0.6
2025/12/5 13:58,65.7,1.6,14.9,24,1006,0.101,5.1,2,17,73,9,99,0.5
2025/12/5 13:58,65.8,1.6,14.9,24,1007,0.101,5.1,2,17,73,8.8,99,0.5
2025/12/5 13:58,65.9,1.6,14.9,24,1008,0.103,5.1,2,17,73,8.7,99,0.3
2025/12/5 13:58,66,1.6,14.9,24,1007,0.103,5.1,2,17,73,9,99,0.4
2025/12/5 13:58,66.1,1.6,14.9,24,1007,0.104,5.1,2,17,73,9,99,0.4
2025/12/5 13:58,66.2,1.7,14.9,25,1008,0.106,5.1,2,17,69,8.7,99,0.3
2025/12/5 13:58,66.3,1.7,14.9,25,1008,0.106,5.1,2,17,69,9,99,0.3
2025/12/5 13:58,66.4,1.7,14.9,25,1008,0.107,5.1,2,17,69,8.9,99,0.2
2025/12/5 13:58,66.5,1.7,14.9,25,1006,0.107,5.1,2.1,18,72,8.6,99,0.5
2025/12/5 13:58,66.6,1.7,14.9,25,1008,0.108,5.1,2.1,18,72,8.6,99,0.7
2025/12/5 13:58,66.7,1.7,14.9,25,1006,0.108,5.1,2.1,18,72,8.9,99,1.1
2025/12/5 13:58,66.8,1.7,14.9,25,1009,0.11,5.1,2.1,18,72,8.6,99,0.8
2025/12/5 13:58,66.9,1.7,14.9,25,1010,0.111,5.1,2.1,18,72,8.6,99,0.8
2025/12/5 13:58,67,1.7,14.9,25,1007,0.112,5.1,2.1,18,72,9,99,0.8
2025/12/5 13:58,67.1,1.7,14.9,25,1008,0.113,5.1,2.1,18,72,8.9,99,0.7
2025/12/5 13:58,67.2,1.8,14.9,27,1006,0.114,5.1,2.2,19,72,8.6,99,0.5
2025/12/5 13:58,67.3,1.8,14.9,27,1008,0.116,5.1,2.2,19,72,8.7,99,0.4
2025/12/5 13:58,67.4,1.8,14.9,27,1010,0.116,5.1,2.2,19,72,8.8,99,0.3
2025/12/5 13:58,67.5,1.8,14.9,27,1006,0.117,5.1,2.2,19,72,8.5,99,0.3
2025/12/5 13:58,67.6,1.8,14.9,27,1007,0.117,5.1,2.2,19,72,8.6,99,0.4
2025/12/5 13:58,67.7,1.8,14.9,27,1008,0.118,5.1,2.2,19,72,8.9,99,0.4
2025/12/5 13:58,67.8,1.8,14.9,27,1006,0.12,5.1,2.2,19,72,8.9,99,0.5
2025/12/5 13:58,67.9,1.8,14.9,27,1004,0.12,5.1,2.2,19,72,8.7,99,1
2025/12/5 13:58,68,1.8,14.9,27,1006,0.121,5.1,2.2,19,72,8.6,99,1.3
2025/12/5 13:58,68.1,1.8,14.9,27,1008,0.122,5.1,2.3,20,75,8.9,99,1.1
2025/12/5 13:58,68.2,1.9,14.9,28,1008,0.123,5.1,2.3,20,71,8.6,99,0.8
2025/12/5 13:58,68.3,1.9,14.9,28,1009,0.124,5.1,2.3,20,71,8.5,99,0.6
2025/12/5 13:58,68.4,1.9,14.9,28,1007,0.125,5.2,2.3,20,72,8.6,99,0.5
2025/12/5 13:58,68.5,1.9,14.9,28,1008,0.125,5.1,2.3,20,71,8.7,99,0.4
2025/12/5 13:58,68.6,1.9,14.9,28,1006,0.126,5.1,2.3,20,71,8.4,99,0.2
2025/12/5 13:58,68.7,1.9,14.9,28,1006,0.126,5.1,2.3,20,71,8.3,99,0.2
2025/12/5 13:58,68.8,1.9,14.9,28,1006,0.128,5.1,2.3,20,71,8.6,99,0.2
2025/12/5 13:58,68.9,1.9,14.9,28,1006,0.129,5.1,2.3,20,71,8.6,99,0.2
2025/12/5 13:58,69,1.9,14.9,28,1008,0.13,5.1,2.4,21,74,8.3,99,0.1
2025/12/5 13:58,69.1,1.9,14.9,28,1007,0.131,5.2,2.4,21,75,8.6,99,0.1
2025/12/5 13:58,69.2,2,14.9,30,1007,0.131,5.1,2.4,21,70,8.6,99,0.1
2025/12/5 13:58,69.3,2,14.9,30,1006,0.133,5.1,2.4,21,70,8.3,99,0.6
2025/12/5 13:58,69.4,2,14.9,30,1008,0.133,5.2,2.4,21,72,8.4,99,0.6
2025/12/5 13:58,69.5,2,14.9,30,1009,0.134,5.1,2.4,21,70,8.7,99,0.6
2025/12/5 13:58,69.6,2,14.9,30,1009,0.134,5.1,2.4,21,70,8.6,99,0.5
2025/12/5 13:58,69.7,2,14.9,30,1009,0.135,5.1,2.4,21,70,8.4,99,0.4
2025/12/5 13:58,69.8,2,14.9,30,1005,0.136,5.2,2.4,21,72,8.6,99,0.4
2025/12/5 13:58,69.9,2,14.9,30,1006,0.137,5.2,2.4,21,72,8.6,99,0.3
2025/12/5 13:58,70,2,14.9,30,1007,0.138,5.1,2.5,22,73,8.4,99,0.2
2025/12/5 13:58,70.1,2.1,14.9,31,1007,0.14,5.2,2.5,22,71,8.4,99,0.2
2025/12/5 13:58,70.2,2.1,14.9,31,1011,0.14,5.2,2.5,22,71,8.5,99,0.2
2025/12/5 13:58,70.3,2.1,14.9,31,1005,0.141,5.2,2.5,22,71,8.5,99,0.1
2025/12/5 13:58,70.4,2.1,14.9,31,1009,0.142,5.2,2.5,22,71,8.4,99,0.1
2025/12/5 13:58,70.5,2.1,14.9,31,1007,0.143,5.2,2.5,22,71,8.3,99,0.1
2025/12/5 13:58,70.6,2.1,14.9,31,1009,0.143,5.2,2.5,22,71,8.6,99,0.1
2025/12/5 13:58,70.7,2.1,14.9,31,1007,0.144,5.2,2.5,22,71,8.5,99,0.4
2025/12/5 13:58,70.8,2.1,14.9,31,1006,0.145,5.2,2.5,22,71,8.2,99,0.8
2025/12/5 13:58,70.9,2.1,14.9,31,1007,0.146,5.2,2.6,23,74,8.5,99,1
2025/12/5 13:58,71,2.1,14.9,31,1008,0.147,5.2,2.6,23,74,8.5,99,0.9
2025/12/5 13:58,71.1,2.2,14.9,33,1005,0.148,5.2,2.6,23,71,8.5,99,0.7
2025/12/5 13:58,71.2,2.2,14.9,33,1006,0.149,5.2,2.6,23,71,8.3,99,0.6
2025/12/5 13:58,71.3,2.2,14.9,33,1007,0.151,5.2,2.6,23,71,8.2,99,0.5
2025/12/5 13:58,71.4,2.2,14.9,33,1007,0.152,5.2,2.6,23,71,8.4,99,0.5
2025/12/5 13:58,71.5,2.2,14.9,33,1008,0.153,5.2,2.6,23,71,8.4,99,0.4
2025/12/5 13:58,71.6,2.2,14.9,33,1008,0.153,5.2,2.6,23,71,8.5,99,0.4
2025/12/5 13:58,71.7,2.2,14.8,33,1007,0.154,5.2,2.7,24,74,8.3,99,0.4
2025/12/5 13:58,71.8,2.2,14.8,33,1008,0.155,5.2,2.7,24,74,8.3,99,0.3
2025/12/5 13:58,71.9,2.2,14.8,33,1005,0.157,5.2,2.7,24,74,8.5,99,0.3
2025/12/5 13:58,72,2.2,14.8,33,1005,0.157,5.2,2.7,24,74,8.4,99,0.3
2025/12/5 13:58,72.1,2.3,14.8,34,1004,0.159,5.2,2.7,24,71,8.2,99,0.3
2025/12/5 13:58,72.2,2.3,14.8,34,1006,0.161,5.2,2.8,25,73,8.5,99,0.3
2025/12/5 13:58,72.3,2.3,14.8,34,1009,0.162,5.2,2.7,24,71,8.5,99,0.2
2025/12/5 13:58,72.4,2.3,14.8,34,1005,0.162,5.2,2.8,25,73,8.4,99,0.2
2025/12/5 13:58,72.5,2.3,14.8,34,1009,0.164,5.2,2.8,25,73,8.1,99,0.6
2025/12/5 13:58,72.6,2.3,14.8,34,1009,0.165,5.2,2.8,25,73,8.3,99,0.4
2025/12/5 13:58,72.7,2.4,14.8,36,1010,0.166,5.2,2.8,25,70,8.1,99,0.3
2025/12/5 13:58,72.8,2.4,14.8,36,1010,0.167,5.2,2.8,25,70,8.1,99,0.3
2025/12/5 13:58,72.9,2.4,14.8,36,1007,0.169,5.2,2.8,25,70,8.4,99,0.4
2025/12/5 13:58,73,2.4,14.8,36,1007,0.17,5.2,2.9,26,73,8.4,99,0.4
